161.76677496995296,307.14820663473853,446.83029292756294,57.13799607759302,195.74242120725987,156.66314582769715,62.20477088841923,0.10349299092408193,0.7950555196762511,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.5004,1.369395136833191
213.7640707717986,489.47740534389663,466.11960123785457,401.1030979410561,377.46065777451014,486.56198967240874,287.25168454585037,0.2953055308361917,0.33030470126791306,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4834,1.437833547592163
86.38054415730323,251.09533949368554,491.1612285915294,497.22602954985314,255.34962682938482,32.39748597340802,297.29431876621976,0.8264838753357143,0.5804466000826856,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.5312,1.3158155679702759
434.1418107166748,389.5196323913067,165.49187549329875,64.77766069578283,379.137034688121,205.18862598075702,161.40415150447606,0.1367344154499019,0.33665461439893984,2.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.6532,0.9706342816352844
441.0626451878019,104.35962142876043,53.610021473744254,310.2517155150122,104.20372966349817,466.07865123802975,243.52424712909382,0.20363823051472438,0.3234300745664287,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3862,2.3203964233398438
495.20538126528623,91.69873367845702,60.034490925763286,76.6622922735935,327.98700657734867,341.95167074193944,320.59348508985664,0.5206229818715252,0.2665246656773307,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.7286,0.7706034183502197
346.9929301033784,394.34234279270703,474.4385017847552,509.584212112918,191.76731332765257,54.88601814924524,401.72740240898503,0.23839162366833283,0.16617112746452659,3.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.7208,0.8054702281951904
49.62354412554168,352.25142928587735,348.43526812488875,209.07652688721512,443.90682426905653,198.24383099402132,51.24505636530509,0.26939790220983545,0.30918485608694984,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6606,1.1415551900863647
351.49972197414036,203.03150012301774,313.41662440421425,191.00117073445446,412.48340618577055,258.9558392409322,357.79422407477534,0.4602956808034626,0.8302237217184812,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.304,1.7759580612182617
112.45835303945452,46.29187494763492,217.85253527872732,34.32059984508757,346.66068301790517,266.1397511653448,113.79292700843719,0.33652142241164296,0.8761700229191018,2.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.592,1.1632072925567627
401.87376036509784,372.917837963316,382.56343455383535,324.7258762939657,114.45645085666071,435.5875443034294,87.19666845150445,0.573980428240387,0.42484251696638353,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5432,1.2746310234069824
263.94362099892055,387.0668004398443,168.92723439074643,407.25738153106374,221.60069182190853,411.57621386909966,313.59153769637464,0.7266439248615391,0.6992013430285918,0.0,3.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.7154,0.8461191654205322
324.1679018283943,199.78346430356555,234.9137956909545,153.21037236332327,215.3714265937417,219.93984754805086,395.40221549503156,0.5578207330084753,0.5610124928124445,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3624,2.137678861618042
269.95217453942723,304.3731861368973,134.9631472155707,369.80941559898,99.83710166691334,359.2359392562295,163.34597762382967,0.5461598417139609,0.4543744922010039,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.6494,0.9892377257347107
301.6116852550397,175.4167854721421,255.42462368863613,186.06803072250148,160.02962491089835,182.2873177144002,67.13626661993165,0.5481636317141316,0.6196670932410044,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6214,1.0494883060455322
238.78779843709046,328.7300819371602,38.59644517741764,455.0657736737415,236.0857548712123,428.09364338819626,390.45244612456264,0.8702364656756505,0.7735398379635978,3.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5024,1.4147999286651611
295.0940739098773,279.82616307183895,192.50299422991128,97.86123450211107,164.4855745530687,119.09538748956277,179.32701026455243,0.7817561981961955,0.6001273366869824,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5918,1.0864335298538208
446.22039126570706,260.4024462170105,281.23653119017064,123.3693712961468,349.40560065881783,283.07842822438465,195.15916810739168,0.7507283352318772,0.7268545218364577,2.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.5872,1.1336498260498047
147.99317770185527,333.350523011136,145.57319281212392,226.31860928802905,357.9164381532706,404.7348272233138,337.0766798497114,0.5341896398235746,0.3942935449965229,1.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.299,3.0219290256500244
198.25792877272872,102.6738094390907,449.6492440000863,377.01582160968957,147.28449982816448,418.8625726989996,265.9969412748254,0.35771785193262495,0.5320896953904136,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.6652,0.9927734732627869
274.0005240750936,297.59737614027,65.964313349502,336.0126296869557,490.2925634976327,187.42241919582176,211.65047420188375,0.49480980140976094,0.8196509861903197,0.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1046,2.216334819793701
340.7266836564698,363.4292335528419,93.3882780464392,380.483102345337,451.77815967083967,76.8174297993731,148.08532914711114,0.13119790219136787,0.754492411398413,3.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.528,1.4081999063491821
384.8592792150524,464.4466844851208,406.88914756803433,182.3913555485816,136.73489466636101,98.00436141674453,478.90062381569624,0.8796882512686693,0.6272273084971836,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.6434,1.0257246494293213
452.545228391079,379.95699416342836,49.41679204839468,260.18503701263785,42.0012937932637,506.3999718058194,111.53743334870569,0.37649017126444906,0.2517573105890287,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.5948,1.1784420013427734
160.8540837169702,483.7972342964769,317.3095605573254,288.6239074252956,295.4442539784772,307.0111436735968,81.67198671231193,0.4482590231199465,0.25708400165204126,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6688,0.9234617948532104
124.07810698976812,37.46569568781751,188.67997314107066,217.3225120179805,329.7788227341515,508.61166454181273,438.79483798258,0.1150073333764819,0.517822164631471,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.7454,0.7473796606063843
